DIRECTION;SPEED;TIME
LEFT;6;29:31.4
LEFT;6;29:31.4
LEFT;6;29:31.4
LEFT;6;29:31.4
LEFT;6;29:31.5
LEFT;6;29:31.5
LEFT;6;29:31.5
LEFT;6;29:31.5
LEFT;6;29:31.5
LEFT;6;29:31.5
LEFT;6;29:31.6
LEFT;6;29:31.6
LEFT;6;29:31.6
LEFT;6;29:31.6
LEFT;6;29:31.6
LEFT;6;29:31.6
LEFT;6;29:31.7
LEFT;6;29:31.7
LEFT;6;29:31.7
LEFT;6;29:31.7
LEFT;6;29:31.7
LEFT;6;29:31.7
LEFT;6;29:31.8
LEFT;6;29:31.8
LEFT;6;29:31.8
LEFT;6;29:31.8
LEFT;6;29:31.8
LEFT;6;29:31.8
LEFT;6;29:31.9
LEFT;6;29:31.9
LEFT;6;29:31.9
LEFT;6;29:31.9
LEFT;6;29:31.9
LEFT;6;29:31.9
LEFT;6;29:32.0
LEFT;6;29:32.0
LEFT;6;29:32.0
LEFT;6;29:32.0
LEFT;6;29:32.0
LEFT;6;29:32.0
LEFT;6;29:32.1
LEFT;6;29:32.1
LEFT;6;29:32.1
LEFT;6;29:32.1
LEFT;6;29:32.1
UP;6;29:32.2
UP;6;29:32.2
UP;6;29:32.2
UP;6;29:32.3
UP;6;29:32.3
UP;6;29:32.3
UP;6;29:32.3
UP;6;29:32.3
UP;6;29:32.3
UP;6;29:32.4
UP;6;29:32.4
UP;6;29:32.4
UP;6;29:32.4
UP;6;29:32.4
UP;6;29:32.4
UP;6;29:32.5
UP;6;29:32.5
UP;6;29:32.5
UP;6;29:32.5
LEFT;6;29:32.5
LEFT;6;29:32.5
LEFT;6;29:32.6
LEFT;6;29:32.6
LEFT;6;29:32.6
LEFT;6;29:32.6
LEFT;6;29:32.6
LEFT;6;29:32.6
LEFT;6;29:32.7
LEFT;6;29:32.7
LEFT;6;29:32.7
LEFT;6;29:32.7
DOWN;6;29:33.0
DOWN;6;29:33.0
DOWN;6;29:33.1
DOWN;6;29:33.1
DOWN;6;29:33.1
DOWN;6;29:33.1
DOWN;6;29:33.1
DOWN;6;29:33.1
DOWN;6;29:33.2
DOWN;6;29:33.2
DOWN;6;29:33.2
DOWN;6;29:33.2
DOWN;6;29:33.2
DOWN;6;29:33.2
DOWN;6;29:33.3
DOWN;6;29:33.3
DOWN;6;29:33.3
DOWN;6;29:33.3
DOWN;6;29:33.3
DOWN;6;29:33.3
DOWN;6;29:33.4
RIGHT;6;29:33.4
RIGHT;6;29:33.4
RIGHT;6;29:33.4
RIGHT;6;29:33.4
RIGHT;6;29:33.4
RIGHT;6;29:33.5
RIGHT;6;29:33.5
RIGHT;6;29:33.5
RIGHT;6;29:33.5
RIGHT;6;29:33.5
RIGHT;6;29:33.5
RIGHT;6;29:33.6
RIGHT;6;29:33.6
RIGHT;6;29:33.6
RIGHT;6;29:33.6
RIGHT;6;29:33.6
RIGHT;6;29:33.6
RIGHT;6;29:33.7
RIGHT;6;29:33.7
RIGHT;6;29:33.7
RIGHT;6;29:33.7
RIGHT;6;29:34.0
RIGHT;6;29:34.0
RIGHT;6;29:34.0
RIGHT;6;29:34.0
RIGHT;6;29:34.0
RIGHT;6;29:34.1
RIGHT;6;29:34.1
RIGHT;6;29:34.1
RIGHT;6;29:34.1
RIGHT;6;29:34.1
RIGHT;6;29:34.1
RIGHT;6;29:34.2
RIGHT;6;29:34.2
RIGHT;6;29:34.2
RIGHT;6;29:34.2
RIGHT;6;29:34.2
RIGHT;6;29:34.2
RIGHT;6;29:34.3
RIGHT;6;29:34.3
RIGHT;6;29:34.3
RIGHT;6;29:34.3
RIGHT;6;29:34.3
RIGHT;6;29:34.3
RIGHT;6;29:34.4
RIGHT;6;29:34.4
RIGHT;6;29:34.4
RIGHT;6;29:34.4
RIGHT;6;29:34.4
RIGHT;6;29:34.4
RIGHT;6;29:34.5
RIGHT;6;29:34.5
RIGHT;6;29:34.5
RIGHT;6;29:34.5
RIGHT;6;29:34.5
RIGHT;6;29:34.5
RIGHT;6;29:34.6
RIGHT;6;29:34.6
RIGHT;6;29:34.6
RIGHT;6;29:34.6
RIGHT;6;29:34.6
RIGHT;6;29:34.6
RIGHT;6;29:34.7
RIGHT;6;29:34.7
RIGHT;6;29:34.7
RIGHT;6;29:34.7
RIGHT;6;29:34.7
RIGHT;6;29:34.7
RIGHT;6;29:34.8
RIGHT;6;29:34.8
RIGHT;6;29:34.8
RIGHT;6;29:34.8
RIGHT;6;29:34.8
RIGHT;6;29:34.8
RIGHT;6;29:34.9
RIGHT;6;29:34.9
RIGHT;6;29:34.9
RIGHT;6;29:34.9
RIGHT;6;29:34.9
RIGHT;6;29:34.9
RIGHT;6;29:35.0
RIGHT;6;29:35.0
RIGHT;6;29:35.0
RIGHT;6;29:35.0
RIGHT;6;29:35.0
RIGHT;6;29:35.1
RIGHT;6;29:35.1
RIGHT;6;29:35.1
RIGHT;6;29:35.1
RIGHT;6;29:35.1
RIGHT;6;29:35.1
DOWN;6;29:35.2
DOWN;6;29:35.2
DOWN;6;29:35.2
DOWN;6;29:35.2
DOWN;6;29:35.2
DOWN;6;29:35.2
DOWN;6;29:35.3
DOWN;6;29:35.3
DOWN;6;29:35.3
DOWN;6;29:35.3
DOWN;6;29:35.3
DOWN;6;29:35.3
DOWN;6;29:35.4
DOWN;6;29:35.4
DOWN;6;29:35.4
DOWN;6;29:35.4
DOWN;6;29:35.4
DOWN;6;29:35.4
DOWN;6;29:35.5
DOWN;6;29:35.5
DOWN;6;29:35.5
DOWN;6;29:35.5
DOWN;6;29:35.5
DOWN;6;29:35.5
DOWN;6;29:35.6
RIGHT;6;29:35.6
RIGHT;6;29:35.6
RIGHT;6;29:35.6
RIGHT;6;29:35.6
RIGHT;6;29:35.6
RIGHT;6;29:35.7
RIGHT;6;29:35.7
RIGHT;6;29:35.7
RIGHT;6;29:35.7
RIGHT;6;29:35.7
RIGHT;6;29:35.7
RIGHT;6;29:35.8
RIGHT;6;29:35.8
RIGHT;6;29:35.8
RIGHT;6;29:35.8
RIGHT;6;29:35.8
LEFT;6;29:35.9
LEFT;6;29:35.9
LEFT;6;29:36.0
LEFT;6;29:36.0
LEFT;6;29:36.0
LEFT;6;29:36.0
LEFT;6;29:36.0
LEFT;6;29:36.0
LEFT;6;29:36.1
LEFT;6;29:36.1
LEFT;6;29:36.1
LEFT;6;29:36.1
LEFT;6;29:36.1
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.2
LEFT;6;29:36.3
LEFT;6;29:36.3
LEFT;6;29:36.3
LEFT;6;29:36.3
LEFT;6;29:36.3
LEFT;6;29:36.4
LEFT;6;29:36.4
LEFT;6;29:36.4
LEFT;6;29:36.4
LEFT;6;29:36.4
LEFT;6;29:36.4
LEFT;6;29:36.5
LEFT;6;29:36.5
LEFT;6;29:36.5
LEFT;6;29:36.5
LEFT;6;29:36.5
LEFT;6;29:36.5
LEFT;6;29:36.6
LEFT;6;29:36.6
LEFT;6;29:36.6
LEFT;6;29:36.6
LEFT;6;29:36.6
LEFT;6;29:36.6
LEFT;6;29:36.7
LEFT;6;29:36.7
LEFT;6;29:36.7
LEFT;6;29:36.7
LEFT;6;29:36.7
LEFT;6;29:36.7
LEFT;6;29:36.8
LEFT;6;29:36.8
LEFT;6;29:36.8
LEFT;6;29:36.8
LEFT;6;29:36.8
LEFT;6;29:36.8
LEFT;6;29:36.9
LEFT;6;29:36.9
LEFT;6;29:36.9
LEFT;6;29:36.9
LEFT;6;29:36.9
LEFT;6;29:36.9
LEFT;6;29:37.0
LEFT;6;29:37.0
LEFT;6;29:37.0
LEFT;6;29:37.0
LEFT;6;29:37.0
LEFT;6;29:37.0
LEFT;6;29:37.1
LEFT;6;29:37.1
LEFT;6;29:37.1
LEFT;6;29:37.1
LEFT;6;29:37.1
LEFT;6;29:37.1
LEFT;6;29:37.2
LEFT;6;29:37.2
LEFT;6;29:37.2
LEFT;6;29:37.2
LEFT;6;29:37.2
LEFT;6;29:37.2
LEFT;6;29:37.3
LEFT;6;29:37.3
LEFT;6;29:37.3
LEFT;6;29:37.3
LEFT;6;29:37.3
LEFT;6;29:37.3
LEFT;6;29:37.4
LEFT;6;29:37.4
LEFT;6;29:37.4
UP;6;29:37.4
UP;6;29:37.4
UP;6;29:37.4
UP;6;29:37.5
UP;6;29:37.5
UP;6;29:37.5
UP;6;29:37.5
UP;6;29:37.5
UP;6;29:37.6
UP;6;29:37.6
UP;6;29:37.6
UP;6;29:37.6
UP;6;29:37.6
UP;6;29:37.6
UP;6;29:37.7
UP;6;29:37.7
UP;6;29:37.7
UP;6;29:37.7
UP;6;29:37.7
UP;6;29:37.7
UP;6;29:37.8
LEFT;6;29:37.8
LEFT;6;29:37.8
LEFT;6;29:37.8
LEFT;6;29:37.9
LEFT;6;29:37.9
LEFT;6;29:37.9
LEFT;6;29:37.9
LEFT;6;29:37.9
LEFT;6;29:37.9
LEFT;6;29:38.0
LEFT;6;29:38.0
LEFT;6;29:38.0
RIGHT;6;29:38.2
RIGHT;6;29:38.2
RIGHT;6;29:38.3
RIGHT;6;29:38.3
RIGHT;6;29:38.3
RIGHT;6;29:38.3
RIGHT;6;29:38.3
RIGHT;6;29:38.3
RIGHT;6;29:38.4
RIGHT;6;29:38.4
RIGHT;6;29:38.4
RIGHT;6;29:38.4
RIGHT;6;29:38.4
RIGHT;6;29:38.4
RIGHT;6;29:38.5
RIGHT;6;29:38.5
RIGHT;6;29:38.5
RIGHT;6;29:38.5
RIGHT;6;29:38.5
RIGHT;6;29:38.6
RIGHT;6;29:38.6
RIGHT;6;29:38.6
RIGHT;6;29:38.6
RIGHT;6;29:38.6
RIGHT;6;29:38.6
RIGHT;6;29:38.7
RIGHT;6;29:38.7
RIGHT;6;29:38.7
RIGHT;6;29:38.7
RIGHT;6;29:38.7
RIGHT;6;29:38.7
RIGHT;6;29:38.8
RIGHT;6;29:38.8
RIGHT;6;29:38.8
RIGHT;6;29:38.8
RIGHT;6;29:38.8
RIGHT;6;29:38.8
RIGHT;6;29:38.9
RIGHT;6;29:38.9
RIGHT;6;29:38.9
RIGHT;6;29:38.9
RIGHT;6;29:38.9
RIGHT;6;29:38.9
RIGHT;6;29:39.0
RIGHT;6;29:39.0
RIGHT;6;29:39.0
RIGHT;6;29:39.0
RIGHT;6;29:39.0
RIGHT;6;29:39.0
RIGHT;6;29:39.1
RIGHT;6;29:39.1
RIGHT;6;29:39.1
RIGHT;6;29:39.1
RIGHT;6;29:39.1
RIGHT;6;29:39.1
RIGHT;6;29:39.2
RIGHT;6;29:39.2
RIGHT;6;29:39.2
RIGHT;6;29:39.2
RIGHT;6;29:39.2
RIGHT;6;29:39.2
RIGHT;6;29:39.3
RIGHT;6;29:39.3
RIGHT;6;29:39.3
RIGHT;6;29:39.3
RIGHT;6;29:39.3
RIGHT;6;29:39.3
RIGHT;6;29:39.4
RIGHT;6;29:39.4
RIGHT;6;29:39.4
RIGHT;6;29:39.4
RIGHT;6;29:39.4
RIGHT;6;29:39.4
RIGHT;6;29:39.5
RIGHT;6;29:39.5
UP;6;29:39.5
UP;6;29:39.5
UP;6;29:39.5
UP;6;29:39.5
UP;6;29:39.6
LEFT;6;29:39.6
LEFT;6;29:39.6
LEFT;6;29:39.6
LEFT;6;29:39.6
LEFT;6;29:39.7
LEFT;6;29:39.7
LEFT;6;29:39.7
LEFT;6;29:39.7
LEFT;6;29:39.7
LEFT;6;29:39.7
LEFT;6;29:39.8
LEFT;6;29:39.8
LEFT;6;29:39.8
LEFT;6;29:39.8
LEFT;6;29:39.8
LEFT;6;29:39.8
RIGHT;6;29:39.9
RIGHT;6;29:39.9
RIGHT;6;29:39.9
RIGHT;6;29:39.9
RIGHT;6;29:39.9
RIGHT;6;29:39.9
RIGHT;6;29:40.0
RIGHT;6;29:40.0
RIGHT;6;29:40.0
RIGHT;6;29:40.0
RIGHT;6;29:40.0
RIGHT;6;29:40.0
RIGHT;6;29:40.1
RIGHT;6;29:40.1
RIGHT;6;29:40.1
RIGHT;6;29:40.1
RIGHT;6;29:40.1
RIGHT;6;29:40.1
RIGHT;6;29:40.2
RIGHT;6;29:40.2
RIGHT;6;29:40.2
RIGHT;6;29:40.2
RIGHT;6;29:40.2
RIGHT;6;29:40.3
RIGHT;6;29:40.3
RIGHT;6;29:40.3
RIGHT;6;29:40.3
RIGHT;6;29:40.3
RIGHT;6;29:40.4
RIGHT;6;29:40.4
RIGHT;6;29:40.4
RIGHT;6;29:40.4
RIGHT;6;29:40.4
RIGHT;6;29:40.4
RIGHT;6;29:40.5
UP;6;29:40.5
UP;6;29:40.5
UP;6;29:40.5
UP;6;29:40.5
UP;6;29:40.5
UP;6;29:40.6
UP;6;29:40.6
UP;6;29:40.6
UP;6;29:40.6
UP;6;29:40.6
UP;6;29:40.6
UP;6;29:40.7
UP;6;29:40.7
UP;6;29:40.7
UP;6;29:40.7
UP;6;29:40.7
UP;6;29:40.7
UP;6;29:40.8
UP;6;29:40.8
UP;6;29:40.8
UP;6;29:40.8
UP;6;29:40.8
UP;6;29:40.8
UP;6;29:40.9
UP;6;29:40.9
UP;6;29:40.9
UP;6;29:40.9
UP;6;29:40.9
UP;6;29:41.0
UP;6;29:41.0
UP;6;29:41.0
UP;6;29:41.0
UP;6;29:41.0
UP;6;29:41.0
UP;6;29:41.1
LEFT;6;29:41.3
LEFT;6;29:41.3
LEFT;6;29:41.3
LEFT;6;29:41.3
LEFT;6;29:41.4
LEFT;6;29:41.4
LEFT;6;29:41.4
LEFT;6;29:41.4
LEFT;6;29:41.4
LEFT;6;29:41.4
LEFT;6;29:41.5
LEFT;6;29:41.5
LEFT;6;29:41.5
LEFT;6;29:41.5
LEFT;6;29:41.5
LEFT;6;29:41.5
LEFT;6;29:41.6
LEFT;6;29:41.6
LEFT;6;29:41.6
LEFT;6;29:41.6
LEFT;6;29:41.6
LEFT;6;29:41.6
LEFT;6;29:41.7
LEFT;6;29:41.7
LEFT;6;29:41.7
LEFT;6;29:41.7
LEFT;6;29:41.7
LEFT;6;29:41.8
LEFT;6;29:41.8
LEFT;6;29:41.8
LEFT;6;29:41.8
LEFT;6;29:41.8
LEFT;6;29:41.8
LEFT;6;29:41.9
LEFT;6;29:41.9
LEFT;6;29:41.9
LEFT;6;29:41.9
LEFT;6;29:41.9
LEFT;6;29:41.9
LEFT;6;29:42.0
LEFT;6;29:42.0
LEFT;6;29:42.0
LEFT;6;29:42.0
LEFT;6;29:42.0
LEFT;6;29:42.0
LEFT;6;29:42.1
LEFT;6;29:42.1
LEFT;6;29:42.1
LEFT;6;29:42.1
LEFT;6;29:42.1
LEFT;6;29:42.1
LEFT;6;29:42.2
LEFT;6;29:42.2
LEFT;6;29:42.2
LEFT;6;29:42.2
LEFT;6;29:42.2
LEFT;6;29:42.2
LEFT;6;29:42.3
LEFT;6;29:42.3
LEFT;6;29:42.3
LEFT;6;29:42.3
LEFT;6;29:42.3
LEFT;6;29:42.3
LEFT;6;29:42.4
LEFT;6;29:42.4
LEFT;6;29:42.4
LEFT;6;29:42.4
LEFT;6;29:42.4
LEFT;6;29:42.4
LEFT;6;29:42.5
LEFT;6;29:42.5
LEFT;6;29:42.5
DOWN;6;29:42.5
DOWN;6;29:42.5
DOWN;6;29:42.5
DOWN;6;29:42.6
DOWN;6;29:42.6
DOWN;6;29:42.6
DOWN;6;29:42.6
DOWN;6;29:42.6
DOWN;6;29:42.6
DOWN;6;29:42.7
DOWN;6;29:42.7
DOWN;6;29:42.7
DOWN;6;29:42.7
DOWN;6;29:42.7
DOWN;6;29:42.7
DOWN;6;29:42.8
DOWN;6;29:42.8
DOWN;6;29:42.8
DOWN;6;29:42.8
DOWN;6;29:42.8
DOWN;6;29:42.9
DOWN;6;29:42.9
DOWN;6;29:42.9
DOWN;6;29:42.9
DOWN;6;29:42.9
DOWN;6;29:42.9
DOWN;6;29:43.0
DOWN;6;29:43.0
DOWN;6;29:43.0
DOWN;6;29:43.1
DOWN;6;29:43.1
DOWN;6;29:43.1
DOWN;6;29:43.2
DOWN;6;29:43.2
DOWN;6;29:43.2
DOWN;6;29:43.2
DOWN;6;29:43.2
DOWN;6;29:43.2
DOWN;6;29:43.3
DOWN;6;29:43.3
DOWN;6;29:43.3
DOWN;6;29:43.3
DOWN;6;29:43.3
DOWN;6;29:43.3
DOWN;6;29:43.4
DOWN;6;29:43.4
DOWN;6;29:43.4
DOWN;6;29:43.4
DOWN;6;29:43.4
RIGHT;6;29:43.4
RIGHT;6;29:43.5
RIGHT;6;29:43.5
RIGHT;6;29:43.5
RIGHT;6;29:43.5
RIGHT;6;29:43.5
RIGHT;6;29:43.5
RIGHT;6;29:43.6
RIGHT;6;29:43.6
RIGHT;6;29:43.6
RIGHT;6;29:43.6
RIGHT;6;29:43.6
RIGHT;6;29:43.6
RIGHT;6;29:43.7
RIGHT;6;29:43.7
RIGHT;6;29:43.7
RIGHT;6;29:43.7
RIGHT;6;29:43.7
RIGHT;6;29:43.7
RIGHT;6;29:43.8
RIGHT;6;29:43.8
RIGHT;6;29:43.8
RIGHT;6;29:43.8
RIGHT;6;29:43.8
RIGHT;6;29:43.8
RIGHT;6;29:43.9
RIGHT;6;29:43.9
RIGHT;6;29:43.9
RIGHT;6;29:43.9
RIGHT;6;29:43.9
RIGHT;6;29:43.9
RIGHT;6;29:44.0
RIGHT;6;29:44.0
RIGHT;6;29:44.0
RIGHT;6;29:44.0
RIGHT;6;29:44.0
RIGHT;6;29:44.0
RIGHT;6;29:44.1
RIGHT;6;29:44.1
RIGHT;6;29:44.1
RIGHT;6;29:44.1
RIGHT;6;29:44.1
RIGHT;6;29:44.1
RIGHT;6;29:44.2
RIGHT;6;29:44.2
RIGHT;6;29:44.2
RIGHT;6;29:44.2
RIGHT;6;29:44.2
RIGHT;6;29:44.2
RIGHT;6;29:44.3
RIGHT;6;29:44.3
RIGHT;6;29:44.3
RIGHT;6;29:44.3
RIGHT;6;29:44.3
RIGHT;6;29:44.3
RIGHT;6;29:44.4
RIGHT;6;29:44.4
RIGHT;6;29:44.4
RIGHT;6;29:44.4
RIGHT;6;29:44.4
RIGHT;6;29:44.5
RIGHT;6;29:44.5
RIGHT;6;29:44.5
RIGHT;6;29:44.5
RIGHT;6;29:44.5
RIGHT;6;29:44.5
RIGHT;6;29:44.6
RIGHT;6;29:44.6
RIGHT;6;29:44.6
RIGHT;6;29:44.6
RIGHT;6;29:44.6
RIGHT;6;29:44.6
RIGHT;6;29:44.7
RIGHT;6;29:44.7
RIGHT;6;29:44.7
RIGHT;6;29:44.7
RIGHT;6;29:44.7
RIGHT;6;29:44.7
RIGHT;6;29:44.8
RIGHT;6;29:44.8
RIGHT;6;29:44.8
RIGHT;6;29:44.9
RIGHT;6;29:44.9
RIGHT;6;29:44.9
RIGHT;6;29:44.9
RIGHT;6;29:44.9
RIGHT;6;29:45.0
RIGHT;6;29:45.0
RIGHT;6;29:45.0
RIGHT;6;29:45.0
RIGHT;6;29:45.0
RIGHT;6;29:45.0
RIGHT;6;29:45.1
RIGHT;6;29:45.1
RIGHT;6;29:45.1
RIGHT;6;29:45.1
RIGHT;6;29:45.1
RIGHT;6;29:45.1
RIGHT;6;29:45.2
RIGHT;6;29:45.2
RIGHT;6;29:45.2
RIGHT;6;29:45.2
RIGHT;6;29:45.2
RIGHT;6;29:45.2
RIGHT;6;29:45.3
RIGHT;6;29:45.3
RIGHT;6;29:45.3
RIGHT;6;29:45.3
UP;6;29:45.3
UP;6;29:45.4
UP;6;29:45.4
UP;6;29:45.4
UP;6;29:45.4
UP;6;29:45.4
UP;6;29:45.4
UP;6;29:45.5
UP;6;29:45.5
UP;6;29:45.5
UP;6;29:45.5
UP;6;29:45.5
UP;6;29:45.5
UP;6;29:45.6
UP;6;29:45.6
UP;6;29:45.6
UP;6;29:45.6
UP;6;29:45.6
UP;6;29:45.7
LEFT;6;29:45.7
LEFT;6;29:45.7
LEFT;6;29:45.7
LEFT;6;29:45.7
LEFT;6;29:45.8
LEFT;6;29:45.8
DOWN;6;29:45.8
DOWN;6;29:45.8
DOWN;6;29:45.9
DOWN;6;29:45.9
DOWN;6;29:45.9
DOWN;6;29:45.9
DOWN;6;29:45.9
DOWN;6;29:45.9
DOWN;6;29:46.0
DOWN;6;29:46.0
DOWN;6;29:46.0
DOWN;6;29:46.0
DOWN;6;29:46.0
DOWN;6;29:46.0
DOWN;6;29:46.1
DOWN;6;29:46.1
DOWN;6;29:46.1
DOWN;6;29:46.1
DOWN;6;29:46.1
DOWN;6;29:46.1
DOWN;6;29:46.2
DOWN;6;29:46.2
DOWN;6;29:46.2
DOWN;6;29:46.2
DOWN;6;29:46.2
DOWN;6;29:46.2
DOWN;6;29:46.3
DOWN;6;29:46.3
DOWN;6;29:46.3
DOWN;6;29:46.3
DOWN;6;29:46.3
DOWN;6;29:46.3
DOWN;6;29:46.4
DOWN;6;29:46.4
DOWN;6;29:46.4
LEFT;6;29:46.4
LEFT;6;29:46.4
LEFT;6;29:46.4
LEFT;6;29:46.5
LEFT;6;29:46.5
LEFT;6;29:46.5
LEFT;6;29:46.5
LEFT;6;29:46.5
LEFT;6;29:46.5
LEFT;6;29:46.6
LEFT;6;29:46.6
LEFT;6;29:46.6
LEFT;6;29:46.6
LEFT;6;29:46.6
LEFT;6;29:46.6
LEFT;6;29:46.7
LEFT;6;29:46.7
LEFT;6;29:46.7
LEFT;6;29:46.7
LEFT;6;29:46.7
LEFT;6;29:46.7
LEFT;6;29:46.8
LEFT;6;29:46.8
LEFT;6;29:46.8
LEFT;6;29:46.8
LEFT;6;29:46.8
LEFT;6;29:46.9
LEFT;6;29:46.9
LEFT;6;29:46.9
LEFT;6;29:46.9
LEFT;6;29:46.9
LEFT;6;29:46.9
LEFT;6;29:47.0
LEFT;6;29:47.0
LEFT;6;29:47.0
LEFT;6;29:47.0
LEFT;6;29:47.0
LEFT;6;29:47.0
LEFT;6;29:47.1
LEFT;6;29:47.1
LEFT;6;29:47.1
LEFT;6;29:47.1
LEFT;6;29:47.1
LEFT;6;29:47.1
LEFT;6;29:47.2
LEFT;6;29:47.2
LEFT;6;29:47.2
LEFT;6;29:47.2
LEFT;6;29:47.2
LEFT;6;29:47.2
LEFT;6;29:47.3
LEFT;6;29:47.3
LEFT;6;29:47.3
LEFT;6;29:47.3
LEFT;6;29:47.3
LEFT;6;29:47.3
LEFT;6;29:47.4
LEFT;6;29:47.4
LEFT;6;29:47.4
LEFT;6;29:47.4
LEFT;6;29:47.4
LEFT;6;29:47.4
LEFT;6;29:47.5
LEFT;6;29:47.5
LEFT;6;29:47.5
LEFT;6;29:47.5
LEFT;6;29:47.5
LEFT;6;29:47.5
LEFT;6;29:47.6
LEFT;6;29:47.6
LEFT;6;29:47.6
LEFT;6;29:47.6
LEFT;6;29:47.6
LEFT;6;29:47.6
LEFT;6;29:47.7
LEFT;6;29:47.7
LEFT;6;29:47.7
LEFT;6;29:47.7
LEFT;6;29:47.7
LEFT;6;29:47.7
LEFT;6;29:47.8
LEFT;6;29:47.8
LEFT;6;29:47.8
LEFT;6;29:47.8
LEFT;6;29:47.8
LEFT;6;29:47.9
LEFT;6;29:47.9
LEFT;6;29:47.9
LEFT;6;29:47.9
LEFT;6;29:47.9
LEFT;6;29:47.9
LEFT;6;29:48.0
LEFT;6;29:48.0
LEFT;6;29:48.0
LEFT;6;29:48.0
LEFT;6;29:48.0
LEFT;6;29:48.0
LEFT;6;29:48.1
LEFT;6;29:48.1
LEFT;6;29:48.1
LEFT;6;29:48.1
LEFT;6;29:48.1
LEFT;6;29:48.1
LEFT;6;29:48.2
LEFT;6;29:48.2
LEFT;6;29:48.2
LEFT;6;29:48.2
DOWN;6;29:48.2
DOWN;6;29:48.2
DOWN;6;29:48.3
DOWN;6;29:48.3
DOWN;6;29:48.3
DOWN;6;29:48.3
DOWN;6;29:48.3
DOWN;6;29:48.3
DOWN;6;29:48.4
DOWN;6;29:48.4
DOWN;6;29:48.4
DOWN;6;29:48.4
DOWN;6;29:48.4
DOWN;6;29:48.4
LEFT;6;29:48.5
LEFT;6;29:48.5
LEFT;6;29:48.5
LEFT;6;29:49.5
LEFT;6;29:49.7
LEFT;6;29:49.7
LEFT;6;29:49.7
LEFT;6;29:49.7
UP;6;29:49.8
UP;6;29:49.8
UP;6;29:49.8
UP;6;29:49.8
UP;6;29:49.9
UP;6;29:49.9
UP;6;29:50.0
UP;6;29:50.0
UP;6;29:50.0
UP;6;29:50.1
UP;6;29:50.1
UP;6;29:50.1
UP;6;29:50.1
UP;6;29:50.1
UP;6;29:50.1
UP;6;29:50.2
UP;6;29:50.2
UP;6;29:50.2
UP;6;29:50.2
UP;6;29:50.2
UP;6;29:50.2
UP;6;29:50.3
UP;6;29:50.3
UP;6;29:50.3
UP;6;29:50.3
UP;6;29:50.3
UP;6;29:50.4
UP;6;29:50.4
UP;6;29:50.4
UP;6;29:50.4
UP;6;29:50.5
UP;6;29:50.5
UP;6;29:50.5
LEFT;6;29:50.5
LEFT;6;29:50.5
LEFT;6;29:50.5
LEFT;6;29:50.6
LEFT;6;29:50.6
LEFT;6;29:50.6
LEFT;6;29:50.6
LEFT;6;29:50.6
LEFT;6;29:50.6
LEFT;6;29:50.7
LEFT;6;29:50.7
LEFT;6;29:50.7
LEFT;6;29:50.7
LEFT;6;29:50.7
LEFT;6;29:50.7
LEFT;6;29:50.8
LEFT;6;29:50.8
LEFT;6;29:50.8
LEFT;6;29:50.8
LEFT;6;29:50.8
LEFT;6;29:50.8
LEFT;6;29:50.9
LEFT;6;29:50.9
LEFT;6;29:50.9
LEFT;6;29:50.9
LEFT;6;29:50.9
LEFT;6;29:51.0
LEFT;6;29:51.0
LEFT;6;29:51.0
RIGHT;6;29:51.2
RIGHT;6;29:51.2
RIGHT;6;29:51.2
RIGHT;6;29:51.3
RIGHT;6;29:51.3
RIGHT;6;29:51.3
RIGHT;6;29:51.3
RIGHT;6;29:51.3
RIGHT;6;29:51.3
RIGHT;6;29:51.4
RIGHT;6;29:51.4
RIGHT;6;29:51.4
RIGHT;6;29:51.4
RIGHT;6;29:51.4
RIGHT;6;29:51.4
RIGHT;6;29:51.5
RIGHT;6;29:51.5
RIGHT;6;29:51.5
RIGHT;6;29:51.5
RIGHT;6;29:51.5
RIGHT;6;29:51.5
RIGHT;6;29:51.6
RIGHT;6;29:51.6
RIGHT;6;29:51.6
RIGHT;6;29:51.6
RIGHT;6;29:51.6
RIGHT;6;29:51.6
RIGHT;6;29:51.7
RIGHT;6;29:51.7
RIGHT;6;29:51.7
RIGHT;6;29:51.7
RIGHT;6;29:51.7
RIGHT;6;29:51.7
RIGHT;6;29:51.8
RIGHT;6;29:51.8
RIGHT;6;29:51.8
RIGHT;6;29:51.8
RIGHT;6;29:51.8
RIGHT;6;29:51.8
RIGHT;6;29:51.9
RIGHT;6;29:51.9
RIGHT;6;29:51.9
RIGHT;6;29:51.9
RIGHT;6;29:51.9
RIGHT;6;29:51.9
RIGHT;6;29:52.0
RIGHT;6;29:52.0
RIGHT;6;29:52.0
RIGHT;6;29:52.0
RIGHT;6;29:52.0
RIGHT;6;29:52.0
RIGHT;6;29:52.1
RIGHT;6;29:52.1
RIGHT;6;29:52.1
RIGHT;6;29:52.1
RIGHT;6;29:52.1
RIGHT;6;29:52.2
RIGHT;6;29:52.2
RIGHT;6;29:52.2
RIGHT;6;29:52.2
RIGHT;6;29:52.2
RIGHT;6;29:52.2
RIGHT;6;29:52.3
RIGHT;6;29:52.3
RIGHT;6;29:52.3
RIGHT;6;29:52.3
RIGHT;6;29:52.3
RIGHT;6;29:52.3
RIGHT;6;29:52.4
